timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-03-01,185.4900,188.3800,185.1800,188.2000,188.2000,4018354,0.0000
2024-02-29,183.6300,188.9500,178.7500,185.0300,185.0300,88679550,1.6600
2024-01-31,162.8300,196.9000,157.8850,183.6600,182.0211,128121557,0.0000
2023-12-29,158.4100,166.3400,158.0000,163.5500,162.0905,87358302,0.0000
2023-11-30,145.0000,158.6000,144.4500,158.5600,157.1450,78460252,1.6600
2023-10-31,140.0400,144.7600,135.8700,144.6400,141.7445,94386980,0.0000
2023-09-29,147.2600,151.9299,139.6100,140.3000,137.4913,82806487,0.0000
2023-08-31,144.2500,147.7275,139.7600,146.8300,143.8906,84274205,1.6600
2023-07-31,133.4200,144.6050,131.5500,144.1800,139.6666,85778938,0.0000
2023-06-30,128.4400,139.4690,127.7800,133.8100,129.6212,100722016,0.0000
2023-05-31,126.3500,130.0699,120.5500,128.5900,124.5646,95710890,1.6600
2023-04-28,130.9700,132.6100,124.5600,126.4100,120.7979,83664114,0.0000
2023-03-31,128.9000,131.4800,121.7100,131.0900,125.2702,138093084,0.0000
2023-02-28,134.4900,137.3900,128.8600,129.3000,123.5596,76080679,1.6500
2023-01-31,141.1000,147.1800,132.9800,134.7300,127.1796,105576019,0.0000
2022-12-30,149.9800,153.2100,137.1950,140.8900,132.9944,86426226,0.0000
2022-11-30,138.2500,150.4600,133.9700,148.9000,140.5555,93620235,1.6500
2022-10-31,120.1600,138.8615,115.5450,138.2900,128.9910,113480787,0.0000
2022-09-30,128.4000,130.9900,118.6100,118.8100,110.8209,87256958,0.0000
2022-08-31,130.7500,139.3400,128.4000,128.4500,119.8127,77392342,1.6500
2022-07-29,141.0000,141.8700,125.1300,130.7900,120.4601,129801061,0.0000
2022-06-30,139.6700,144.7300,132.8500,141.1900,130.0387,105815743,0.0000
2022-05-31,133.0000,139.8300,125.8000,138.8400,127.8743,113207659,1.6500
2022-04-29,129.6600,141.8800,124.9100,132.2100,120.2916,107525264,0.0000
2022-03-31,122.6700,133.0800,120.7000,130.0200,118.2990,96447210,0.0000
2022-02-28,133.7600,138.8200,118.8100,122.5100,111.4661,98492968,1.6400
2022-01-31,134.0700,142.2000,124.1930,133.5700,120.0544,147238382,0.0000
2021-12-31,118.2500,134.9900,116.5600,133.6600,120.1353,113930079,0.0000
2021-11-30,125.0500,127.2900,114.5600,117.1000,105.2510,119252012,1.6400
2021-10-29,141.0000,146.0000,124.6200,125.1000,106.0574,144097758,0.0000
2021-09-30,139.9800,140.5700,132.7800,138.9300,117.7822,76644238,0.0000
2021-08-31,141.4500,144.7000,137.2100,140.3400,118.9776,69687056,1.6400
