timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-03-08,253.0400,257.7100,250.9100,254.4300,254.4300,20907344,0.0000
2024-02-29,240.9000,253.3000,240.0400,252.5800,252.5800,60160607,0.0000
2024-01-31,235.6500,244.3400,232.4000,239.8700,239.8700,74823587,0.0000
2023-12-29,225.9900,238.7399,225.5850,237.2200,237.2200,77381801,1.0017
2023-11-30,207.1400,227.1900,206.8700,226.2600,225.3041,65162959,0.0000
2023-10-31,212.2000,217.3800,202.4400,206.7900,205.9163,80484594,0.0000
2023-09-29,225.3400,225.7800,209.8401,212.4100,211.5126,59186982,0.7984
2023-08-31,227.6500,228.0000,215.0300,223.9400,222.1654,66251054,0.0000
2023-07-31,220.2800,228.9650,216.8319,228.3500,226.5404,55943932,0.0000
2023-06-30,207.3000,221.4200,206.6500,220.2800,218.5344,63105071,0.8265
2023-05-31,206.0000,209.6800,200.2000,207.1800,204.7508,52765830,0.0000
2023-04-28,203.7200,206.8300,200.4100,206.3000,203.8812,52346315,0.0000
2023-03-31,199.3800,204.9800,190.1800,204.1000,201.7070,76466297,0.7862
2023-02-28,203.9100,210.8800,198.1600,199.5200,196.3917,55380801,0.0000
2023-01-31,192.3800,205.0500,188.9300,204.4300,201.2247,70013952,0.0000
2022-12-30,204.8300,205.6280,187.3800,191.1900,188.1923,97541857,0.9305
2022-11-30,196.0000,204.1000,185.1300,204.0600,199.8835,91883378,0.0000
2022-10-31,181.5200,195.5300,174.8400,194.0300,190.0588,90048012,0.0000
2022-09-30,197.4000,206.9900,179.2800,179.4700,175.7968,101127697,0.7955
2022-08-31,204.9700,217.2000,198.5000,198.5600,193.6600,67302360,0.0000
2022-07-29,188.1900,206.7800,185.5800,206.2500,201.1602,62246946,0.0000
2022-06-30,207.6700,209.2000,181.6701,188.6200,183.9653,106143416,0.7491
2022-05-31,207.1500,215.9100,190.6600,206.3600,200.4733,116241882,0.0000
2022-04-29,228.6600,230.8800,206.7100,206.8800,200.9784,83252984,0.0000
2022-03-31,220.6200,233.3600,209.2700,227.6700,221.1754,107876354,0.7082
2022-02-28,227.9400,231.8100,207.0000,221.1700,214.1834,95578706,0.0000
2022-01-31,242.4200,244.0580,212.1000,226.8100,219.6452,119514425,0.0000
2021-12-31,236.4100,243.7800,229.0200,241.4400,233.8131,89515871,0.8592
2021-11-30,237.7500,243.6000,233.1000,233.4500,225.2788,77158116,0.0000
2021-10-29,223.1000,237.1900,220.5417,236.9100,228.6177,63216415,0.0000
