timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-03-08,71.9400,72.9659,71.8100,72.8600,72.8600,82618873,0.2023
2024-02-29,73.5100,73.8256,71.7400,72.2200,72.0185,150946033,0.2119
2024-01-31,73.2600,73.6400,72.4300,73.4300,73.0151,156729260,0.0000
2023-12-29,71.2200,73.9200,71.2000,73.5500,73.1344,161350585,0.4115
2023-11-30,68.4800,71.7000,68.4500,71.4300,70.6255,142805396,0.2028
2023-10-31,69.3200,69.7350,67.9900,68.5300,67.5596,172503721,0.1925
2023-09-29,71.5500,71.5700,69.3800,69.7800,68.6008,137479036,0.1957
2023-08-31,71.9300,72.0200,70.4500,71.7500,70.3442,127085856,0.1927
2023-07-31,72.4900,72.9800,71.3500,72.4200,70.8110,111822613,0.1844
2023-06-30,73.0500,73.1850,72.2000,72.6900,70.8942,107505878,0.1870
2023-05-31,73.6000,74.3800,72.0700,73.0400,71.0537,104675350,0.1797
2023-04-28,73.5800,74.9000,73.1500,74.0800,71.8888,80594581,0.1828
2023-03-31,71.6800,74.4200,71.1700,73.8300,71.4695,114697894,0.1642
2023-02-28,74.1600,74.8600,71.7550,72.0700,69.6059,100780130,0.1760
2023-01-31,72.4500,74.6550,72.0700,74.2200,71.5135,114038832,0.0000
2022-12-30,72.7300,74.1500,71.8000,71.8400,69.2203,160030497,0.3369
2022-11-30,70.5800,72.7650,69.5650,72.7600,69.7837,146721579,0.1629
2022-10-31,71.7000,72.2400,69.0900,70.3500,67.3162,150594533,0.1561
2022-09-30,74.0220,74.4800,70.6650,71.3300,68.1058,130948213,0.1565
2022-08-31,76.9000,77.1750,74.5100,74.6000,71.0777,128853971,0.1533
2022-07-29,75.6100,77.1700,74.8400,76.9000,73.1237,109722181,0.1487
2022-06-30,76.5600,76.6440,73.2000,75.2600,71.4239,149482076,0.1480
2022-05-31,75.8200,77.2200,75.1400,76.6800,72.6304,172455791,0.1408
2022-04-29,78.8300,79.3000,76.1000,76.1900,72.0322,163137967,0.1980
2022-03-31,82.0400,82.4900,78.6100,79.5400,75.0118,209278034,0.1291
2022-02-28,82.8900,83.1399,80.9600,81.9200,77.1352,133027408,0.1365
2022-01-31,84.4400,84.4400,82.6900,83.0000,78.0235,136149006,0.0000
2021-12-31,85.1600,85.8300,84.5200,84.7500,79.6685,142733707,0.4058
2021-11-30,85.0200,86.0300,84.4300,85.4200,79.9165,120869992,0.1340
2021-10-29,85.4600,85.6499,84.7400,85.3800,79.7536,119201993,0.1302
2021-09-30,86.4100,86.6800,85.3750,85.4500,79.6977,109161367,0.1350
2021-08-31,86.6750,87.0500,85.8600,86.4600,80.5138,103777144,0.1361
2021-07-30,85.7300,87.0750,85.6300,86.7600,80.6667,133344712,0.1321
2021-06-30,85.0700,85.9900,84.9800,85.8900,79.7350,144985028,0.1345
2021-05-28,85.1200,85.6000,84.6600,85.2600,79.0253,111937835,0.1306
2021-04-30,84.7777,85.5600,84.5500,85.2600,78.9043,116106379,0.1925
2021-03-31,85.6100,85.7500,84.2200,84.7200,78.2270,131290714,0.1288
2021-02-26,87.2442,87.3700,84.9200,85.9400,79.2345,102361020,0.1392
2021-01-29,88.0400,88.1000,86.9400,87.4300,80.4799,114244743,0.0000
2020-12-31,88.2550,88.3000,87.7000,88.1900,81.1795,105787111,0.4340
2020-11-30,87.5600,88.5000,87.3800,88.4900,81.0552,92207998,0.1510
2020-10-30,87.9917,88.2400,87.5000,87.5800,80.0835,105501953,0.1503
2020-09-30,88.2483,88.8900,88.1300,88.2200,80.5315,108292488,0.1531
2020-08-31,89.3200,89.5900,88.1200,88.4600,80.6112,109327484,0.1587
2020-07-31,88.1400,89.4700,88.0000,89.4600,81.3778,79147528,0.1624
2020-06-30,87.5900,88.3600,87.0300,88.3400,80.2113,98983156,0.1687
2020-05-29,87.3800,87.9400,86.6300,87.9200,79.6766,90801294,0.1739
2020-04-30,86.1200,87.8600,85.5500,87.5100,79.1474,93087548,0.1905
2020-03-31,86.8200,89.3200,76.4900,85.3500,77.0225,223071132,0.1727
2020-02-28,85.2200,86.8700,84.8300,86.7600,78.1389,107860374,0.1825
2020-01-31,83.9800,85.5800,83.8600,85.5200,76.8576,86599139,0.0000
2019-12-31,83.8300,84.4300,83.6100,83.8600,75.3657,69778788,0.3673
2019-11-29,84.2500,84.4400,83.2600,84.2900,75.4212,59152421,0.1853
2019-10-31,84.0500,84.9800,83.7600,84.5100,75.4521,73026168,0.1817
2019-09-30,84.9800,85.1800,83.2900,84.4300,75.2187,58332171,0.1882
2019-08-30,82.9700,85.3000,82.9400,85.1000,75.6481,76380734,0.1934
2019-07-31,82.9100,83.2200,82.4300,83.0000,73.6106,49686450,0.1945
2019-06-28,82.1400,83.1300,82.0300,83.0700,73.5002,56888648,0.1935
2019-05-31,80.7800,82.2400,80.5300,82.2400,72.5951,64384988,0.1948
2019-04-30,80.8600,81.0500,80.4500,80.9600,71.2933,49802919,0.1996
2019-03-29,79.5500,81.3100,79.3900,81.1800,71.3106,53424868,0.1837
2019-02-28,79.7900,80.1200,79.5300,79.8200,69.9541,46049990,0.1983
2019-01-31,79.2800,80.0900,79.1400,80.0900,70.0164,61718313,0.0000
2018-12-31,77.9900,79.2600,77.9500,79.2100,69.2471,70316776,0.3903
2018-11-30,77.6500,78.1700,77.4600,78.1400,67.9730,47154570,0.1944
2018-10-31,78.4200,78.5500,77.6600,77.8400,67.5433,57504779,0.1834
2018-09-28,79.0000,79.1800,78.3800,78.7000,68.1301,39836276,0.1876
2018-08-31,78.7500,79.5200,78.6500,79.3200,68.5041,52090970,0.1869
2018-07-31,79.0300,79.3800,78.8700,78.9800,68.0490,42679577,0.1810
2018-06-29,79.0300,79.3000,78.5800,79.1900,68.0739,50493083,0.1846
2018-05-31,78.8600,79.7800,78.3000,79.4100,68.1040,40137403,0.1784
2018-04-30,79.6300,79.8000,78.6900,79.0500,67.6421,41553944,0.2002
2018-03-29,79.4200,79.9500,79.1400,79.9300,68.2238,47036154,0.1653
2018-02-28,80.3700,80.4300,79.2300,79.5500,67.7586,57921195,0.1766
2018-01-31,81.4500,81.5000,80.4300,80.5600,68.4680,61109592,0.0000
2017-12-29,81.5000,81.8500,81.1700,81.5700,69.3264,43542668,0.3797
2017-11-30,81.5900,81.9500,81.4200,81.5100,68.9533,37252059,0.1729
2017-10-31,81.7500,82.0600,81.4300,81.7700,69.0272,45695402,0.1682
2017-09-29,82.3100,82.7100,81.7950,81.9600,69.0455,34145886,0.1735
2017-08-31,81.7600,82.5800,81.7450,82.5200,69.3709,35038154,0.1711
2017-07-31,81.6600,82.1600,81.3000,81.9900,68.7818,33597936,0.1697
2017-06-30,81.7100,82.3900,81.6900,81.8300,68.5049,42755005,0.1722
2017-05-31,81.3400,82.0100,80.9300,81.9600,68.4697,37408777,0.1679
2017-04-28,80.9700,81.9666,80.9100,81.5500,67.9866,32895617,0.1736
2017-03-31,80.7800,81.2300,80.0200,81.0800,67.4506,50620535,0.1584
2017-02-28,80.5600,81.5200,80.5000,81.2700,67.4763,43939219,0.1680
2017-01-31,80.5500,81.4300,80.5000,80.9400,67.0626,47715784,0.0000
2016-12-30,80.4800,81.0600,80.0301,80.7900,66.9383,63821288,0.3658
2016-11-30,82.8900,83.2400,80.7000,80.8900,66.7170,40775735,0.1625
2016-10-31,83.9500,84.0100,83.0200,83.1900,68.4799,31290209,0.1605
2016-09-30,83.9000,84.4000,83.2900,84.1400,69.1296,47263841,0.1659
2016-08-31,84.2500,84.4875,83.8800,84.2100,69.0510,51855898,0.1655
2016-07-29,84.4400,84.9190,83.9500,84.6400,69.2675,39477121,0.1644
2016-06-30,82.7400,84.4099,82.6000,84.3000,68.8551,39938875,0.1692
2016-05-31,82.7800,83.2600,82.5200,82.8000,67.4918,39046628,0.1641
2016-04-29,82.6500,83.1500,82.4400,82.9700,67.4964,41406734,0.1729
2016-03-31,82.1700,82.9200,81.6500,82.8050,67.2217,40038465,0.1655
2016-02-29,81.5200,82.5790,81.3350,82.2500,66.6364,41845332,0.1745
2016-01-29,80.7900,81.8000,80.7000,81.7300,66.0735,53253612,0.0000
2015-12-31,81.1700,81.4500,80.4700,80.7600,65.2893,49801816,0.3969
2015-11-30,81.4400,81.5400,80.7530,81.3000,65.4051,37498449,0.1695
2015-10-30,81.8900,82.3400,81.5700,81.7900,65.6627,33309840,0.1642
2015-09-30,81.3900,81.9400,81.0000,81.9300,65.6434,37106246,0.1685
2015-08-31,81.7000,82.4290,81.3122,81.4400,65.1161,44466291,0.1688
2015-07-31,80.8700,81.8300,80.8300,81.8100,65.2773,40358131,0.1634
2015-06-30,82.1900,82.1900,80.8300,81.2600,64.7077,46264027,0.1663
2015-05-29,82.5600,82.6300,81.7500,82.3400,65.4349,53288025,0.1588
2015-04-30,83.3700,83.6600,82.5700,82.9100,65.7613,48720022,0.1906
2015-03-31,82.9600,83.6000,82.0300,83.3700,65.9756,58961794,0.1619
2015-02-27,83.9500,84.1800,82.4400,83.0800,65.6175,57846161,0.1701
