timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-03-08,411.2700,417.3500,398.3900,406.2200,406.2200,121403392,0.0000
2024-02-29,401.8300,420.8200,397.2200,413.6400,413.6400,444203455,0.7500
2024-01-31,373.8600,415.3200,366.5000,397.5800,396.8531,525975837,0.0000
2023-12-29,376.7600,378.1600,362.9000,376.0400,375.3525,521914675,0.0000
2023-11-30,339.7900,384.3000,339.6500,378.9100,378.2173,564165364,0.7500
2023-10-31,316.2800,346.2000,311.2150,338.1100,336.8085,540963749,0.0000
2023-09-29,331.3100,340.8600,309.4500,315.7500,314.5346,416768824,0.0000
2023-08-31,335.1900,338.5400,311.5508,327.7600,326.4984,479669427,0.6800
2023-07-31,339.1900,366.7800,327.0000,335.9200,333.9183,666956355,0.0000
2023-06-30,325.9300,351.4700,322.5000,340.5400,338.5107,547748450,0.0000
2023-05-31,306.9700,335.9400,303.4000,328.3900,326.4331,600453246,0.6800
2023-04-28,286.5200,308.9300,275.3700,307.2600,304.7691,551356990,0.0000
2023-03-31,250.7600,289.2700,245.6100,288.3000,285.9628,747751976,0.0000
2023-02-28,248.0000,276.7600,245.4700,249.4200,247.3980,615540778,0.6800
2023-01-31,243.0800,249.8300,219.3500,247.8100,245.1820,666168068,0.0000
2022-12-30,253.8700,263.9150,233.8700,239.8200,237.2767,591366468,0.0000
2022-11-30,234.6000,255.3300,213.4310,255.1400,252.4342,615328220,0.6800
2022-10-31,235.4100,251.0400,219.1300,232.1300,229.0240,671366804,0.0000
2022-09-30,258.8700,267.4500,232.7300,232.9000,229.7837,575416752,0.0000
2022-08-31,277.8200,294.1800,260.6600,261.4700,257.9714,476959033,0.6200
2022-07-29,256.3900,282.0000,245.9400,280.7400,276.3953,534986150,0.0000
2022-06-30,275.1950,277.6900,241.5100,256.8300,252.8554,621501474,0.0000
2022-05-31,277.7100,290.8800,246.4400,271.8700,267.6626,742766114,0.6200
2022-04-29,309.3700,315.1100,270.0000,277.5200,272.5601,622644983,0.0000
2022-03-31,296.4000,315.9500,270.0000,308.3100,302.7998,732627846,0.0000
2022-02-28,310.4100,315.1200,271.5200,298.7900,293.4499,697204843,0.6200
2022-01-31,335.3500,338.0000,276.0500,310.9800,304.7911,946705316,0.0000
2021-12-31,335.1300,344.3000,317.2500,336.3200,329.6268,625743806,0.0000
2021-11-30,331.3550,349.6700,326.3700,330.5900,324.0108,507120518,0.6200
2021-10-29,282.1217,332.0000,280.2500,331.6200,324.4272,516523658,0.0000
2021-09-30,302.8650,305.3200,281.6200,281.9200,275.8052,502931199,0.0000
2021-08-31,286.3600,305.8400,283.7400,301.8800,295.3323,440360333,0.5600
2021-07-30,269.6100,290.1500,269.6000,284.9100,278.1945,522303043,0.0000
2021-06-30,251.2300,271.6500,243.0000,270.9000,264.5147,508388858,0.0000
2021-05-28,253.4000,254.3500,238.0700,249.6800,243.7949,495089530,0.5600
2021-04-30,238.4700,263.1900,238.0501,252.1800,245.6701,568698272,0.0000
2021-03-31,235.9000,241.0500,224.2600,235.7700,229.6837,724981506,0.0000
2021-02-26,235.0600,246.1300,227.8800,232.3800,226.3812,489396912,0.5600
2021-01-29,222.5300,242.6400,211.9400,231.9600,225.4550,647897096,0.0000
2020-12-31,214.5100,227.1800,209.1100,222.4200,216.1826,593966967,0.0000
2020-11-30,204.2900,228.1200,200.1200,214.0700,208.0667,573325190,0.5600
2020-10-30,213.4900,225.2100,199.6200,202.4700,196.2713,631674298,0.0000
2020-09-30,225.5100,232.8600,196.2500,210.3300,203.8907,768528897,0.0000
2020-08-31,211.5200,231.1500,203.1400,225.5300,218.6253,692382980,0.5100
2020-07-31,203.1400,216.3800,197.5100,205.0100,198.2514,769842002,0.0000
2020-06-30,182.5400,204.4000,181.3500,203.5100,196.8009,765012029,0.0000
2020-05-29,175.8000,187.5100,173.8000,183.2500,177.2088,688873081,0.5100
2020-04-30,153.0000,180.4000,150.3600,179.2100,172.8272,984810925,0.0000
2020-03-31,165.3100,175.0000,132.5200,157.7100,152.0930,1612954386,0.0000
2020-02-28,170.4300,190.7000,152.0000,162.0100,156.2398,887894931,0.5100
2020-01-31,158.7800,174.0500,156.5100,170.2300,163.7212,555989763,0.0000
2019-12-31,151.8100,159.5500,146.6500,157.7000,151.6703,452664147,0.0000
2019-11-29,144.2600,152.5000,142.9700,151.3800,145.5919,393028043,0.5100
2019-10-31,139.6600,145.6700,133.2200,143.3700,137.4198,560654410,0.0000
2019-09-30,136.6100,142.3700,134.5100,139.0300,133.2599,477645820,0.0000
2019-08-30,137.0000,140.9400,130.7800,137.8600,132.1385,585509525,0.4600
2019-07-31,136.6300,141.6800,134.6700,136.2700,130.1675,484553299,0.0000
2019-06-28,123.8500,138.4000,119.0100,133.9600,127.9610,508324437,0.0000
2019-05-31,130.5300,130.6500,123.0400,123.6800,118.1413,547218448,0.4600
2019-04-30,118.9500,131.3700,118.1000,130.6000,124.2977,433157868,0.0000
2019-03-29,112.8900,120.8200,108.8000,117.9400,112.2487,589045341,0.0000
2019-02-28,103.7800,113.2400,102.3500,112.0300,106.6239,469095970,0.4600
2019-01-31,99.5500,107.9000,97.2000,104.4300,98.9657,714204787,0.0000
2018-12-31,113.0000,113.4200,93.9600,101.5700,96.2554,944287635,0.0000
2018-11-30,107.0500,112.2400,99.3500,110.8900,105.0877,720228643,0.4600
2018-10-31,114.7500,116.1800,100.1100,106.8100,100.7796,927547942,0.0000
2018-09-28,110.8500,115.2900,107.2300,114.3700,107.9127,480255674,0.0000
2018-08-31,106.0300,112.7800,104.8400,112.3300,105.9879,456630721,0.4200
2018-07-31,98.1000,111.1500,98.0000,106.0800,99.7018,569501573,0.0000
2018-06-29,99.2800,102.6900,97.2600,98.6100,92.6810,602585341,0.0000
2018-05-31,93.2100,99.9900,92.4500,98.8400,92.8971,509418119,0.4200
2018-04-30,90.4700,97.9000,87.5100,93.5200,87.5187,668258570,0.0000
2018-03-29,93.9900,97.2400,87.0800,91.2700,85.4130,732866406,0.0000
2018-02-28,94.7900,96.0700,83.8300,93.7700,87.7526,690287596,0.4200
2018-01-31,86.1300,95.4500,85.5000,95.0100,88.5037,543377322,0.0000
2017-12-29,83.6000,87.4999,80.7000,85.5400,79.6822,447828256,0.0000
2017-11-30,83.6800,85.0600,82.2400,84.1700,78.4060,415711970,0.4200
2017-10-31,74.7100,86.2000,73.7100,83.1800,77.0936,440510118,0.0000
2017-09-29,74.7100,75.9700,72.9200,74.4900,69.0395,367134396,0.0000
2017-08-31,73.1000,74.9600,71.2800,74.7700,69.2990,429156682,0.3900
2017-07-31,69.3300,74.4200,68.0200,72.7000,67.0235,451248934,0.0000
2017-06-30,70.2400,72.8900,68.0900,68.9300,63.5478,610120893,0.0000
2017-05-31,68.6800,70.7400,67.1400,69.8400,64.3868,505249296,0.3900
2017-04-28,65.8100,69.1400,64.8500,68.4600,62.7619,428857613,0.0000
2017-03-31,64.1300,66.1900,63.6200,65.8600,60.3783,489173200,0.0000
2017-02-28,64.3550,65.2400,62.7500,63.9800,58.6548,440744043,0.3900
2017-01-31,62.7900,65.9100,61.9500,64.6500,58.9132,494435826,0.0000
2016-12-30,60.1100,64.1000,58.8000,62.1400,56.6259,513579428,0.0000
2016-11-30,59.9700,61.4100,57.2800,60.2600,54.9127,613056964,0.3900
2016-10-31,57.4050,61.3699,56.3150,59.9200,54.2435,614841775,0.0000
2016-09-30,57.0100,58.1900,55.6100,57.6000,52.1433,526855083,0.0000
2016-08-31,56.6000,58.7000,56.1400,57.4600,52.0166,467079004,0.3600
2016-07-29,51.1300,57.2900,50.3900,56.6800,50.9909,647587634,0.0000
2016-06-30,52.4400,52.9500,48.0350,51.1700,46.0339,823987498,0.0000
2016-05-31,50.0000,53.0000,49.4600,53.0000,47.6803,530869347,0.3600
2016-04-29,55.0500,56.7700,49.3500,49.8700,44.5469,699025640,0.0000
2016-03-31,50.9700,55.6400,50.5800,55.2300,49.3348,640372350,0.0000
2016-02-29,54.8800,55.0900,48.1900,50.8800,45.4491,814770780,0.3600
2016-01-29,54.3200,55.3900,49.1000,55.0900,48.8654,927914485,0.0000
2015-12-31,54.4100,56.8500,53.6800,55.4800,49.2114,793070000,0.0000
2015-11-30,52.8500,54.9800,52.5300,54.3500,48.2090,662622220,0.3600
2015-10-30,44.7500,54.3700,43.7500,52.6400,46.3771,857330655,0.0000
2015-09-30,42.2300,45.0000,41.6600,44.2000,38.9412,670779566,0.0000
2015-08-31,46.9800,48.4100,39.7200,43.5200,38.3421,776277394,0.3100
2015-07-31,44.4600,47.4000,43.3200,46.7000,40.8757,725458102,0.0000
2015-06-30,47.0600,47.7700,43.9400,44.1500,38.6437,664853340,0.0000
2015-05-29,48.5800,48.9050,46.0200,46.8600,41.0158,633072750,0.3100
2015-04-30,40.6000,49.5400,40.1200,48.6400,42.2982,874535095,0.0000
2015-03-31,43.6700,44.1900,40.5400,40.6550,35.3543,824335340,0.0000
2015-02-27,40.5900,44.3000,40.2300,43.8500,38.1327,656509827,0.3100
