timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-03-08,508.9800,518.2201,504.9100,511.7200,511.7200,413066711,0.0000
2024-02-29,484.6300,510.1300,483.8000,508.0800,508.0800,1393617806,0.0000
2024-01-31,472.1600,491.6200,466.4300,482.8800,482.8800,1698148385,0.0000
2023-12-29,455.7700,477.5500,454.3100,475.3100,475.3100,1634337932,1.9061
2023-11-30,419.2000,458.3200,418.6499,456.4000,454.5539,1500345254,0.0000
2023-10-31,426.6200,438.1400,409.2100,418.2000,416.5084,1999352275,0.0000
2023-09-29,453.1700,453.6700,422.2900,427.4800,425.7509,1589390585,1.5832
2023-08-31,456.2700,457.2500,433.0100,450.3500,446.9325,1755315375,0.0000
2023-07-31,442.9200,459.4400,437.0600,457.7900,454.3161,1374774872,0.0000
2023-06-30,418.0900,444.3000,416.7900,443.2800,439.9162,1749958214,1.6384
2023-05-31,415.4700,422.5800,403.7400,417.8500,413.1389,1776447412,0.0000
2023-04-28,408.8500,415.9400,403.7800,415.9300,411.2406,1392713656,0.0000
2023-03-31,395.4100,409.7000,380.6500,409.3900,404.7743,2516860295,1.5062
2023-02-28,405.2110,418.3100,393.6400,396.2600,390.2850,1603224252,0.0000
2023-01-31,384.3700,408.1600,377.8310,406.4800,400.3509,1575449950,0.0000
2022-12-30,408.7700,410.4900,374.7700,382.4300,376.6635,1735973711,1.7814
2022-11-30,390.1400,407.6800,368.7900,407.6800,399.6751,1746114943,0.0000
2022-10-31,361.0800,389.5200,348.1100,386.2100,378.6267,2024731829,0.0000
2022-09-30,392.8900,411.7300,357.0400,357.1800,350.1667,1995062808,1.5964
2022-08-31,409.1500,431.7300,395.0400,395.1800,385.8231,1442452663,0.0000
2022-07-29,376.5600,413.0300,371.0400,411.9900,402.2351,1437748370,0.0000
2022-06-30,415.1700,417.4400,362.1700,377.2500,368.3176,1958752731,1.5769
2022-05-31,412.0700,429.6600,380.5400,412.9300,401.4227,2415337241,0.0000
2022-04-29,453.3100,457.8300,411.2100,412.0000,400.5186,1850850552,0.0000
2022-03-31,435.0400,462.0700,415.1200,451.6400,439.0539,2374192157,1.3660
2022-02-28,450.6800,458.1200,410.6400,436.6300,423.1618,2295905184,0.0000
2022-01-31,476.3000,479.9800,420.7600,449.9100,436.0322,2478637614,0.0000
2021-12-31,461.6400,479.0000,448.9200,474.9600,460.3095,1926485453,1.6335
2021-11-30,460.3000,473.5400,455.3000,455.5600,439.9452,1329958701,0.0000
2021-10-29,430.9800,459.5600,426.3600,459.2500,443.5087,1508665331,0.0000
2021-09-30,452.5600,454.0500,428.7800,429.1400,414.4308,1745953627,1.4281
2021-08-31,440.3400,453.0700,436.1000,451.5600,434.6759,1253428256,0.0000
2021-07-30,428.8700,441.8000,421.9700,438.5100,422.1139,1420579578,0.0000
2021-06-30,422.5700,428.7800,414.7000,428.0600,412.0546,1281016394,1.3759
2021-05-28,419.4300,422.8150,404.0000,420.0400,402.9982,1527034281,0.0000
2021-04-30,398.4000,420.7200,398.1800,417.3000,400.3693,1462173411,0.0000
2021-03-31,385.5900,398.1200,371.8800,396.3300,380.2501,2401881132,1.2778
2021-02-26,373.7200,394.1700,370.3760,380.3600,363.7347,1297509572,0.0000
2021-01-29,375.3100,385.8500,364.8200,370.0700,353.8945,1400691918,0.0000
2020-12-31,365.5700,378.4600,362.0300,373.8800,357.5380,1342397107,1.5800
2020-11-30,330.2000,364.3800,327.2400,362.0600,344.7591,1534447743,0.0000
2020-10-30,337.6900,354.0200,322.6000,326.5400,310.9364,1629408336,0.0000
2020-09-30,350.2100,358.7500,319.8000,334.8900,318.8874,1815146487,1.3392
2020-08-31,328.3200,351.3000,327.7300,349.3100,331.2766,1044798905,0.0000
2020-07-31,309.5700,327.2300,309.0700,326.5200,309.6632,1502719470,0.0000
2020-06-30,303.6200,323.4100,296.7400,308.3600,292.4407,2347940437,1.3662
2020-05-29,285.3100,306.8400,272.9900,304.3200,287.3373,1901783412,0.0000
2020-04-30,247.9800,294.8800,243.9000,290.4800,274.2697,2798273802,0.0000
2020-03-31,298.2100,313.8400,218.2600,257.7500,243.3662,5888710884,1.4056
2020-02-28,323.3500,339.0800,285.5400,296.2600,278.0192,2099672006,0.0000
2020-01-31,323.5400,332.9500,320.3600,321.7300,301.9210,1389179454,0.0000
2019-12-31,314.5900,323.8000,307.1300,321.8600,302.0430,1281220574,1.5700
2019-11-29,304.9200,315.4800,304.7400,314.3100,293.5210,1035047008,0.0000
2019-10-31,297.7400,304.5500,284.8200,303.3300,283.2673,1404743524,0.0000
2019-09-30,290.5700,302.6300,289.2700,296.7700,277.1412,1322797499,1.3836
2019-08-30,297.6000,300.8700,281.7200,292.4500,271.8459,2038348125,0.0000
2019-07-31,296.6800,302.2300,294.3300,297.4300,276.4750,1135591762,0.0000
2019-06-28,275.3100,296.3100,273.0900,293.0000,272.3571,1340435548,1.4316
2019-05-31,294.7200,294.9500,275.2400,275.2700,254.6364,1845593139,0.0000
2019-04-30,284.7000,294.4500,284.4000,294.0200,271.9809,1209204906,0.0000
2019-03-29,280.4400,285.1800,272.4200,282.4800,261.3059,1678081316,1.2331
2019-02-28,270.1500,281.3100,267.8300,278.6800,256.6657,1371716235,0.0000
2019-01-31,245.9800,270.4700,243.6700,269.9300,248.6069,2048691645,0.0000
2018-12-31,280.2800,280.4000,233.7600,249.9200,230.1776,3102621849,1.4354
2018-11-30,271.6000,281.2200,263.0700,275.6500,252.3700,2021061342,0.0000
2018-10-31,292.1100,293.2100,259.8500,270.6300,247.7740,3024346032,0.0000
2018-09-28,289.8400,293.9400,286.7100,290.7200,266.1673,1228083461,1.3226
2018-08-31,281.5600,291.7400,279.1600,290.3100,264.5934,1308443632,0.0000
2018-07-31,269.5100,284.3700,269.2400,281.3300,256.4089,1266961027,0.0000
2018-06-29,272.4100,279.4800,268.4900,271.2800,247.2492,1600700314,1.2456
2018-05-31,263.8700,274.2500,259.0500,270.9400,245.8343,1606397329,0.0000
2018-04-30,262.5500,271.3000,254.6700,264.5100,240.0002,2000427231,0.0000
2018-03-29,271.4100,280.4100,257.8300,263.1500,238.7662,2336204952,1.0968
2018-02-28,281.0700,283.0600,252.9200,271.6500,245.4966,2923721958,0.0000
2018-01-31,267.8400,286.6300,267.4000,281.9000,254.7598,1996090155,0.0000
2017-12-29,264.7600,268.6000,260.7600,266.8600,241.1677,1715222830,1.3513
2017-11-30,258.0400,266.0500,255.6300,265.0100,238.2876,1364516581,0.0000
2017-10-31,251.4900,257.8900,251.2900,257.1500,231.2202,1320624558,0.0000
2017-09-29,247.9200,251.3200,244.9500,251.2300,225.8971,1286405280,1.2346
2017-08-31,247.4600,248.9100,241.8300,247.4900,221.4372,1556592441,0.0000
2017-07-31,242.8800,248.0000,240.3400,246.7700,220.7930,1060192538,0.0000
2017-06-30,241.9700,245.0100,239.9600,241.8000,216.3462,1555272400,1.1831
2017-05-31,238.6800,242.0800,235.4300,241.4400,214.9758,1489321600,0.0000
2017-04-28,235.8000,239.5300,232.5100,238.0800,211.9841,1549613700,0.0000
2017-03-31,238.3900,240.3200,231.6100,235.7400,209.9006,1921474100,1.0331
2017-02-28,227.5300,237.3100,226.8200,236.4700,209.6369,1365136600,0.0000
2017-01-31,225.0400,229.7100,223.8800,227.5300,201.7113,1482408500,0.0000
2016-12-30,220.7300,228.3400,219.1500,223.5300,198.1652,1821463800,1.3289
2016-11-30,212.9300,221.8200,208.3800,220.3800,194.2257,2062615100,0.0000
2016-10-31,215.8200,216.7000,211.2100,212.5500,187.3250,1725687400,0.0000
2016-09-30,217.3700,219.2200,212.3100,216.3000,190.6299,2292393000,1.0821
2016-08-31,217.1900,219.6000,214.2500,217.3800,190.6151,1519703200,0.0000
2016-07-29,209.4800,217.5400,207.0600,217.1200,190.3871,1648453700,0.0000
2016-06-30,209.1200,212.5200,198.6500,209.4800,183.6878,2612406900,1.0784
2016-05-31,206.9200,210.6900,202.7800,209.8400,183.0476,1812964000,0.0000
2016-04-29,204.3500,210.9200,203.0900,206.3300,179.9857,1903382300,0.0000
2016-03-31,195.0100,206.8700,194.4500,205.5200,179.2791,2323306500,1.0496
2016-02-29,192.5300,196.6800,181.0900,193.5600,167.9835,2920730800,0.0000
2016-01-29,200.4900,201.9000,181.0200,193.7200,168.1224,3702344700,0.0000
2015-12-31,209.4400,211.0000,199.8300,203.8700,176.9312,2924836766,1.2115
2015-11-30,208.3200,211.6600,202.1800,208.6900,180.0238,1924512621,0.0000
2015-10-30,192.0800,209.4400,189.1200,207.9300,179.3682,2536184532,0.0000
2015-09-30,193.1200,202.8900,186.9300,191.5900,165.2727,3279512868,1.0334
2015-08-31,210.4600,211.3100,182.4000,197.5400,169.5088,3734845150,0.0000
2015-07-31,207.7300,213.1800,204.1100,210.4500,180.5868,2452757863,0.0000
2015-06-30,211.9400,213.3400,205.2800,205.8900,176.6739,2535242753,1.0301
2015-05-29,209.4000,213.7800,206.7600,211.1400,180.2979,1892519799,0.0000
2015-04-30,206.4300,212.4800,204.5100,208.4600,178.0094,2036685271,0.0000
2015-03-31,210.7800,212.0600,204.1200,206.4300,176.2759,2749923097,0.9308
2015-02-27,200.0500,212.2400,197.8600,210.6600,179.0957,1901638015,0.0000
2015-01-30,206.3800,206.8800,198.5500,199.4500,169.5654,3183506003,0.0000
2014-12-31,206.4000,212.9700,197.8600,205.5400,174.7429,3045170856,1.1349
2014-11-28,201.9200,207.8700,200.0600,207.2000,175.1914,1571225009,0.0000
2014-10-31,196.7000,201.8200,181.9200,201.6600,170.5072,3943067849,0.0000
2014-09-30,200.9700,201.9000,196.0500,197.0200,166.5840,2106580212,0.9392
2014-08-29,192.5600,200.8200,190.5500,200.7100,168.9136,1829764370,0.0000
2014-07-31,196.2000,199.0600,192.9700,193.0900,162.5007,1893838621,0.0000
2014-06-30,192.9500,196.6000,191.9700,195.7200,164.7141,1675360233,0.9367
2014-05-30,188.2200,192.8000,186.0100,192.6800,161.3842,1780157245,0.0000
2014-04-30,187.6200,189.7000,181.3100,188.3100,157.7240,2345807033,0.0000
2014-03-31,184.6500,189.0200,183.7500,187.0100,156.6351,2553782755,0.8246
2014-02-28,177.9700,187.1500,173.7100,186.2900,155.3441,2394183674,0.0000
2014-01-31,183.9800,184.9400,176.8800,178.1800,148.5813,2530649614,0.0000
2013-12-31,181.0900,184.6900,177.3200,184.6900,154.0099,2232670202,0.9802
2013-11-29,176.0200,181.7500,174.7600,181.0000,150.1223,1931935724,0.0000
2013-10-31,168.1400,177.5100,164.5300,175.7900,145.8011,2893983294,0.0000
2013-09-30,165.2300,173.6000,163.7000,168.0100,139.3484,2237776606,0.8379
2013-08-30,169.9900,170.9700,163.0500,163.6500,135.0692,2279523923,0.0000
2013-07-31,161.2600,169.8600,160.2200,168.7100,139.2455,2314233963,0.0000
2013-06-28,163.8300,165.9900,155.7300,160.4200,132.4033,3522568591,0.8391
2013-05-31,159.3300,169.0700,158.1000,163.4500,134.1962,2776278334,0.0000
2013-04-30,156.5900,159.7200,153.5500,159.6800,131.1010,2901276707,0.0000
2013-03-28,151.0900,156.8500,150.4100,156.6700,128.6297,2326952774,0.6937
2013-02-28,150.6500,153.2800,148.7300,151.6100,123.9236,2565517631,0.0000
2013-01-31,145.1100,150.9400,144.7300,149.7000,122.3624,2583855935,0.0000
2012-12-31,142.8000,145.5800,139.5400,142.4100,116.4037,2884366197,1.0218
2012-11-30,141.6500,143.7200,134.7000,142.1500,115.3656,3027334368,0.0000
2012-10-31,144.5200,147.1600,140.3900,141.3500,114.7163,2716359739,0.0000
2012-09-28,141.0400,148.1100,140.1300,143.9700,116.8427,2388041836,0.7794
2012-08-31,138.7000,143.0900,135.5800,141.1600,113.9532,2410281680,0.0000
