timestamp,open,high,low,close,adjusted close,volume,dividend amount
2024-03-08,48.5700,49.1600,48.5300,49.1000,49.1000,17506703,0.0851
2024-02-29,49.0600,49.1589,48.4400,48.7300,48.6450,146208841,0.0859
2024-01-31,49.1600,49.3600,48.6000,49.0800,48.9089,80604882,0.0000
2023-12-29,49.1600,51.0400,49.1600,49.3650,49.1929,74177305,1.4441
2023-11-30,47.6500,49.3900,47.6500,49.2300,47.6628,56558194,0.0844
2023-10-31,47.6400,48.0300,47.3000,47.6800,46.0809,59504586,0.0793
2023-09-29,48.6650,48.6700,47.5903,47.8300,46.1489,41622878,0.0793
2023-08-31,48.5120,48.7700,48.0000,48.7600,46.9695,43973662,0.0816
2023-07-31,48.7100,48.9600,48.1400,48.7400,46.8714,49298344,0.0780
2023-06-30,48.9000,49.0299,48.4600,48.8800,46.9308,53032403,0.0726
2023-05-31,48.8000,49.2100,48.2500,48.9500,46.9284,41373885,0.0698
2023-04-28,48.7500,49.1250,48.3700,48.9500,46.8611,46952549,0.0716
2023-03-31,47.6400,49.4000,47.4600,48.9200,46.7640,46472252,0.0588
2023-02-28,48.5600,49.1700,47.5901,47.7600,45.5987,58995370,0.0627
2023-01-31,47.8700,49.0800,47.7800,48.5500,46.2933,83857717,0.0000
2022-12-30,49.1300,49.5200,47.3900,47.4300,45.2253,62343550,0.2751
2022-11-30,48.0200,49.1100,47.4900,49.0500,46.5035,58960080,0.0541
2022-10-31,48.0300,48.3750,46.8731,47.9400,45.3999,74168862,0.0495
2022-09-30,48.9100,49.3400,47.3100,47.7300,45.1545,48260527,0.0484
2022-08-31,51.1200,51.6300,49.2000,49.2000,46.4993,62276248,0.0488
2022-07-29,49.7200,51.1600,49.5401,51.0900,48.2397,38492204,0.0431
2022-06-30,50.3901,50.4100,48.1800,49.5400,46.7357,71622164,0.0419
2022-05-31,50.6900,51.0600,50.2201,50.4500,47.5545,77720056,0.0375
2022-04-29,52.2300,52.4800,50.8200,50.8300,47.8773,54735238,0.0379
2022-03-31,53.9000,54.2563,51.9500,52.4400,49.3580,59672872,0.0345
2022-02-28,54.4000,54.4200,53.1400,53.6700,50.4836,80312591,0.0469
2022-01-31,55.0300,55.0800,54.3700,54.4000,51.1261,63091269,0.0000
2021-12-31,57.1400,57.4600,55.0600,55.1600,51.8404,65442768,1.6520
2021-11-30,56.5100,57.3100,56.4800,57.2300,52.2274,47492417,0.0390
2021-10-29,57.0900,57.0900,56.5100,56.6700,51.6808,50040323,0.0382
2021-09-30,57.6000,57.7200,56.9099,56.9600,51.9105,46851558,0.0401
2021-08-31,57.9000,58.0900,57.5600,57.6200,52.4754,44496135,0.0405
2021-07-30,57.0900,57.9100,57.0400,57.9100,52.7027,66523523,0.0415
2021-06-30,56.8700,57.3300,56.8300,57.1000,51.9278,48940457,0.0408
2021-05-28,56.9100,57.0400,56.5300,56.9300,51.7361,46500263,0.0388
2021-04-30,57.1200,57.2800,56.8800,56.9700,51.7372,53132170,0.0413
2021-03-31,57.2700,57.4100,56.9000,57.1200,51.8359,68284959,0.0451
